UserId,ItemId,Rating,Timestamp,UserAgeGroup,ItemCategory
USR-0021,CRS-0055,4,2023-02-06,56+,Marketing
USR-0100,CRS-0031,3,2022-01-16,56+,Design
USR-0023,CRS-0017,4,2025-01-28,18-25,Marketing
USR-0077,CRS-0042,3,2024-09-25,46-55,DataScience
USR-0002,CRS-0063,5,2023-03-08,18-25,DataScience
USR-0058,CRS-0056,3,2024-02-21,26-35,Marketing
USR-0031,CRS-0008,3,2024-04-13,26-35,DataScience
USR-0079,CRS-0047,3,2023-07-22,46-55,Programming
USR-0012,CRS-0038,4,2024-07-29,18-25,Design
USR-0070,CRS-0045,5,2024-11-07,46-55,DataScience
USR-0086,CRS-0074,5,2024-08-27,36-45,Design
USR-0066,CRS-0028,4,2022-12-21,18-25,DataScience
USR-0025,CRS-0048,4,2023-09-24,56+,DataScience
USR-0041,CRS-0067,4,2024-06-24,56+,Business
USR-0040,CRS-0035,4,2025-06-14,56+,Marketing
USR-0012,CRS-0068,4,2023-01-01,56+,DataScience
USR-0087,CRS-0070,5,2024-01-21,56+,Business
USR-0001,CRS-0061,3,2022-06-06,18-25,Programming
USR-0024,CRS-0036,4,2023-03-03,18-25,Marketing
USR-0049,CRS-0062,5,2022-02-24,36-45,Marketing
USR-0067,CRS-0007,3,2025-05-21,18-25,DataScience
USR-0066,CRS-0074,2,2023-10-22,18-25,DataScience
USR-0012,CRS-0005,4,2024-11-07,56+,Marketing
USR-0078,CRS-0014,4,2024-02-21,46-55,Programming
USR-0041,CRS-0009,2,2025-10-08,18-25,Design
USR-0091,CRS-0001,5,2022-08-15,56+,DataScience
USR-0085,CRS-0032,2,2024-05-24,18-25,Design
USR-0078,CRS-0072,3,2024-01-16,56+,Marketing
USR-0024,CRS-0018,4,2023-04-07,46-55,Business
USR-0028,CRS-0021,4,2023-04-22,46-55,Programming
USR-0009,CRS-0007,4,2025-11-06,18-25,Programming
USR-0053,CRS-0017,5,2023-06-10,26-35,Design
USR-0029,CRS-0019,3,2022-08-04,46-55,Programming
USR-0102,CRS-0057,,2023-08-12,18-25,Design
USR-0068,CRS-0001,3,2022-07-15,56+,Design
USR-0048,CRS-0020,4,2024-04-23,36-45,Marketing
USR-0036,CRS-0066,3,2023-01-24,46-55,Marketing
USR-0042,CRS-0026,3,2023-11-19,36-45,Design
USR-0007,CRS-0051,4,2023-12-23,36-45,Marketing
USR-0052,CRS-0002,3,2022-02-26,56+,Programming
USR-0046,CRS-0046,,2025-12-21,56+,Business
USR-0094,CRS-0005,1,2023-03-12,36-45,DataScience
USR-0027,CRS-0071,4,2023-01-01,36-45,DataScience
USR-0096,CRS-0023,3,2022-08-28,18-25,Programming
USR-0097,CRS-0020,4,2024-11-20,46-55,Design
USR-0027,CRS-0041,2,2024-01-22,18-25,Business
USR-0068,CRS-0030,2,2023-02-11,46-55,DataScience
USR-0017,CRS-0068,3,2025-12-25,46-55,DataScience
USR-0045,CRS-0069,3,2025-12-19,26-35,Marketing
USR-0009,CRS-0070,4,2022-10-14,26-35,Design
USR-0031,CRS-0061,5,2023-05-23,26-35,DataScience
USR-0053,CRS-0001,5,2023-06-17,26-35,Programming
USR-0075,CRS-0051,2,2023-09-25,18-25,DataScience
USR-0065,CRS-0027,2,2022-02-20,56+,Programming
USR-0058,CRS-0050,2,2023-01-03,36-45,Programming
USR-0062,CRS-0041,4,2025-12-07,56+,Programming
USR-0069,CRS-0053,3,2024-08-14,26-35,Business
USR-0037,CRS-0029,,2025-09-12,36-45,Programming
USR-0007,CRS-0070,4,2025-03-12,36-45,Design
USR-0038,CRS-0028,4,2025-03-12,26-35,Business
USR-0040,CRS-0071,2,2022-10-19,56+,DataScience
USR-0074,CRS-0009,5,2022-07-20,56+,Business
USR-0061,CRS-0052,3,2023-12-13,36-45,DataScience
USR-0077,CRS-0037,4,2024-09-01,26-35,Marketing
USR-0031,CRS-0003,4,2025-04-02,46-55,Design
USR-0081,CRS-0045,4,2022-01-13,26-35,Design
USR-0084,CRS-0066,3,2024-10-15,46-55,DataScience
USR-0072,CRS-0021,4,2023-10-01,46-55,Business
USR-0097,CRS-0062,3,2025-09-22,18-25,Programming
USR-0079,CRS-0037,5,2024-11-27,56+,DataScience
USR-0027,CRS-0060,4,2025-07-25,36-45,DataScience
USR-0042,CRS-0073,3,2025-02-06,18-25,Design
USR-0045,CRS-0049,3,2024-12-15,36-45,Business
USR-0024,CRS-0070,4,2024-01-24,26-35,Business
USR-0082,CRS-0001,4,2024-05-28,46-55,DataScience
USR-0080,CRS-0069,4,2023-01-06,56+,Programming
USR-0077,CRS-0050,4,2025-12-23,26-35,Design
USR-0013,CRS-0011,3,2023-06-14,56+,Design
USR-0052,CRS-0069,3,2022-01-16,56+,Programming
USR-0095,CRS-0023,,2023-08-29,18-25,Marketing
USR-0083,CRS-0068,2,2025-10-06,46-55,Design
USR-0013,CRS-0076,3,2023-06-17,18-25,Business
USR-0022,CRS-0028,,2023-03-13,18-25,Marketing
USR-0084,CRS-0057,3,2024-10-04,26-35,Design
USR-0059,CRS-0044,4,2022-05-11,56+,DataScience
USR-0026,CRS-0022,5,2025-01-27,18-25,Marketing
USR-0097,CRS-0043,4,2022-02-14,36-45,Marketing
USR-0034,CRS-0060,4,2025-06-05,46-55,Business
USR-0021,CRS-0031,5,2024-08-12,26-35,Business
USR-0063,CRS-0057,2,2022-09-25,56+,Business
USR-0039,CRS-0031,2,2022-09-09,26-35,Business
USR-0040,CRS-0008,4,2022-03-02,46-55,Design
USR-0081,CRS-0010,4,2023-03-09,46-55,Marketing
USR-0070,CRS-0029,4,2025-02-27,26-35,Business
USR-0012,CRS-0002,3,2025-11-10,36-45,Marketing
USR-0068,CRS-0069,,2023-01-20,18-25,Programming
USR-0017,CRS-0068,5,2023-07-23,46-55,Business
USR-0057,CRS-0056,3,2024-06-05,18-25,Design
USR-0103,CRS-0071,4,2024-09-20,56+,DataScience
USR-0020,CRS-0076,4,2023-11-28,26-35,DataScience
USR-0044,CRS-0028,3,2025-07-08,56+,Programming
USR-0024,CRS-0070,5,2022-01-11,26-35,Business
USR-0058,CRS-0069,4,2025-09-28,36-45,Business
USR-0062,CRS-0055,4,2025-06-20,36-45,Programming
USR-0049,CRS-0068,4,2022-09-11,18-25,DataScience
USR-0060,CRS-0026,4,2025-12-02,46-55,Business
USR-0026,CRS-0046,4,2022-10-28,36-45,Marketing
USR-0028,CRS-0033,3,2022-02-17,26-35,DataScience
USR-0038,CRS-0067,4,2023-01-18,46-55,Design
USR-0093,CRS-0031,3,2025-02-08,36-45,Business
USR-0099,CRS-0008,4,2023-01-13,18-25,DataScience
USR-0063,CRS-0034,,2025-07-06,36-45,Marketing
USR-0087,CRS-0073,,2023-02-23,36-45,Programming
USR-0071,CRS-0028,2,2025-07-31,56+,Programming
USR-0059,CRS-0037,3,2025-05-31,46-55,DataScience
USR-0077,CRS-0034,3,2025-07-16,46-55,DataScience
USR-0061,CRS-0034,4,2025-12-20,36-45,Business
USR-0075,CRS-0044,5,2024-05-24,56+,Programming
USR-0023,CRS-0074,2,2022-05-10,56+,Design
USR-0055,CRS-0018,4,2024-09-24,56+,Programming
USR-0042,CRS-0009,4,2025-07-01,36-45,Design
USR-0040,CRS-0001,4,2025-04-29,26-35,Business
USR-0059,CRS-0068,3,2022-12-13,26-35,Design
USR-0033,CRS-0051,2,2024-09-03,36-45,DataScience
USR-0102,CRS-0051,5,2022-12-20,36-45,Programming
USR-0101,CRS-0071,3,2023-11-19,56+,DataScience
USR-0067,CRS-0024,,2024-02-29,26-35,DataScience
USR-0092,CRS-0008,4,2023-01-05,18-25,Marketing
USR-0040,CRS-0019,3,2023-08-02,26-35,Business
USR-0050,CRS-0030,5,2024-09-05,26-35,DataScience
USR-0079,CRS-0023,,2023-11-09,36-45,Programming
USR-0068,CRS-0015,4,2025-11-19,46-55,Business
USR-0039,CRS-0044,4,2022-10-13,56+,Programming
USR-0058,CRS-0073,4,2025-11-02,46-55,Marketing
USR-0007,CRS-0046,4,2022-06-26,36-45,Programming
USR-0087,CRS-0041,4,2024-03-17,36-45,Design
USR-0095,CRS-0059,4,2022-08-12,18-25,DataScience
USR-0078,CRS-0054,2,2023-11-15,56+,Business
USR-0007,CRS-0018,4,2022-09-14,46-55,Design
USR-0072,CRS-0070,4,2024-09-18,56+,Design
USR-0007,CRS-0066,3,2025-05-17,46-55,DataScience
USR-0013,CRS-0023,3,2025-10-06,56+,Business
USR-0095,CRS-0075,4,2022-11-14,56+,Design
USR-0102,CRS-0055,2,2022-11-01,36-45,Design
USR-0084,CRS-0013,3,2022-01-25,46-55,DataScience
USR-0102,CRS-0034,2,2023-04-09,26-35,Programming
USR-0030,CRS-0020,4,2025-03-27,36-45,DataScience
USR-0024,CRS-0041,4,2023-10-02,46-55,Programming
USR-0049,CRS-0056,4,2025-08-01,26-35,Programming
USR-0097,CRS-0006,3,2022-07-15,56+,Design
USR-0062,CRS-0056,,2024-01-05,56+,DataScience
USR-0028,CRS-0023,4,2022-05-26,46-55,Programming
USR-0083,CRS-0048,4,2024-08-10,36-45,Marketing
USR-0022,CRS-0070,,2025-11-22,56+,Business
USR-0089,CRS-0043,3,2025-04-10,36-45,Programming
USR-0026,CRS-0003,4,2023-01-23,26-35,DataScience
USR-0071,CRS-0060,5,2025-04-14,46-55,Marketing
USR-0081,CRS-0011,2,2025-07-28,26-35,Marketing
USR-0047,CRS-0035,3,2025-04-01,46-55,Marketing
USR-0091,CRS-0060,4,2023-12-13,56+,Business
USR-0061,CRS-0045,2,2024-06-12,46-55,Design
USR-0036,CRS-0004,3,2024-10-04,56+,Programming
USR-0059,CRS-0071,2,2025-03-09,26-35,Marketing
USR-0089,CRS-0031,2,2022-09-23,56+,Marketing
USR-0040,CRS-0022,4,2022-05-12,18-25,Programming
USR-0003,CRS-0073,5,2023-10-06,56+,DataScience
USR-0011,CRS-0065,2,2025-03-29,36-45,DataScience
USR-0043,CRS-0022,5,2023-08-01,46-55,Marketing
USR-0103,CRS-0040,2,2025-10-10,26-35,Programming
USR-0094,CRS-0040,4,2024-08-25,56+,DataScience
USR-0062,CRS-0020,5,2022-07-05,56+,DataScience
USR-0073,CRS-0021,3,2024-04-13,26-35,DataScience
USR-0060,CRS-0051,3,2025-03-27,26-35,Marketing
USR-0076,CRS-0012,4,2025-06-26,18-25,Design
USR-0064,CRS-0073,1,2022-12-17,36-45,DataScience
USR-0017,CRS-0041,5,2023-01-30,36-45,Programming
USR-0002,CRS-0032,4,2023-06-28,26-35,DataScience
USR-0036,CRS-0033,2,2022-03-26,36-45,Design
USR-0018,CRS-0017,4,2025-10-09,18-25,Business
USR-0086,CRS-0028,2,2023-09-24,18-25,Programming
USR-0095,CRS-0056,4,2025-09-13,56+,Design
USR-0034,CRS-0046,2,2025-02-15,46-55,Business
USR-0051,CRS-0019,5,2023-11-11,46-55,Marketing
USR-0082,CRS-0062,1,2023-11-21,26-35,Design
USR-0052,CRS-0036,3,2025-03-29,36-45,Marketing
USR-0082,CRS-0012,5,2022-08-07,36-45,Programming
USR-0099,CRS-0039,3,2022-11-29,18-25,Marketing
USR-0095,CRS-0069,4,2022-07-15,26-35,Design
USR-0028,CRS-0010,4,2023-06-09,26-35,Programming
USR-0051,CRS-0009,4,2025-08-30,18-25,Marketing
USR-0039,CRS-0025,4,2022-04-25,56+,DataScience
USR-0017,CRS-0065,3,2023-08-20,18-25,Programming
USR-0049,CRS-0003,3,2025-09-27,46-55,Design
USR-0021,CRS-0024,4,2025-12-11,46-55,DataScience
USR-0025,CRS-0054,4,2025-01-24,36-45,Marketing
USR-0029,CRS-0062,3,2024-02-09,46-55,Programming
USR-0094,CRS-0021,4,2022-08-14,46-55,Design
USR-0069,CRS-0016,5,2022-03-07,46-55,Programming
USR-0087,CRS-0059,3,2023-05-26,26-35,Business
USR-0021,CRS-0029,5,2025-04-01,36-45,DataScience
USR-0017,CRS-0005,2,2025-09-27,36-45,DataScience
USR-0059,CRS-0065,4,2025-09-24,26-35,Marketing
USR-0072,CRS-0052,,2022-11-09,46-55,DataScience
USR-0012,CRS-0037,4,2023-07-03,26-35,Marketing
USR-0008,CRS-0018,2,2024-03-10,18-25,Marketing
USR-0053,CRS-0024,4,2024-11-07,36-45,Programming
USR-0080,CRS-0060,4,2025-10-24,18-25,Programming
USR-0077,CRS-0017,1,2025-11-29,26-35,Programming
USR-0051,CRS-0057,4,2024-02-27,18-25,Programming
USR-0055,CRS-0041,4,2022-07-25,18-25,Programming
USR-0017,CRS-0053,4,2022-09-21,18-25,Programming
USR-0029,CRS-0027,2,2022-03-02,56+,Business
USR-0086,CRS-0058,5,2023-03-29,56+,Marketing
USR-0068,CRS-0033,4,2024-04-12,26-35,Business
USR-0085,CRS-0020,5,2024-12-30,26-35,Design
USR-0010,CRS-0034,3,2023-12-11,46-55,Business
USR-0053,CRS-0011,3,2024-09-04,26-35,Business
USR-0103,CRS-0027,3,2023-04-19,46-55,DataScience
USR-0047,CRS-0040,3,2024-04-22,18-25,Programming
USR-0009,CRS-0025,3,2025-10-28,36-45,Design
USR-0086,CRS-0070,5,2022-06-10,26-35,Business
USR-0033,CRS-0072,3,2025-05-14,56+,Design
USR-0024,CRS-0043,3,2023-10-08,26-35,Marketing
USR-0051,CRS-0039,3,2023-06-15,36-45,Business
USR-0015,CRS-0053,3,2025-04-17,26-35,Marketing
USR-0034,CRS-0027,5,2024-08-01,18-25,Design
USR-0009,CRS-0048,4,2024-07-24,36-45,Marketing
USR-0052,CRS-0075,2,2023-01-18,46-55,Design
USR-0026,CRS-0046,3,2025-10-09,18-25,Design
USR-0050,CRS-0029,3,2023-04-28,36-45,Marketing
USR-0025,CRS-0039,3,2024-05-20,18-25,Programming
USR-0032,CRS-0017,5,2023-05-03,36-45,DataScience
USR-0044,CRS-0030,5,2024-07-18,56+,Marketing
USR-0075,CRS-0010,4,2024-10-16,18-25,Business
USR-0040,CRS-0039,3,2025-10-20,56+,Design
USR-0055,CRS-0048,4,2025-03-31,36-45,Programming
USR-0091,CRS-0022,4,2025-01-23,36-45,DataScience
USR-0103,CRS-0030,4,2022-04-13,36-45,Design
USR-0044,CRS-0067,5,2025-09-25,18-25,Business
USR-0092,CRS-0002,5,2025-10-20,46-55,Design
USR-0082,CRS-0006,5,2024-10-24,26-35,Design
USR-0027,CRS-0056,,2025-12-11,46-55,DataScience
USR-0073,CRS-0063,3,2022-05-08,36-45,Design
USR-0100,CRS-0052,5,2025-12-02,56+,DataScience
USR-0087,CRS-0073,3,2025-07-10,18-25,Business
USR-0021,CRS-0040,3,2022-05-01,46-55,Marketing
USR-0015,CRS-0001,2,2023-11-26,56+,Business
USR-0091,CRS-0040,3,2022-02-10,46-55,Marketing
USR-0098,CRS-0009,4,2023-04-26,26-35,Design
USR-0008,CRS-0063,4,2023-05-14,18-25,Design
USR-0056,CRS-0076,2,2025-12-17,26-35,Marketing
USR-0036,CRS-0059,4,2025-03-16,18-25,Design
USR-0001,CRS-0057,4,2024-10-27,18-25,DataScience
USR-0027,CRS-0039,3,2022-02-16,26-35,Programming
USR-0002,CRS-0013,3,2023-05-21,18-25,Business
USR-0103,CRS-0050,4,2023-03-08,18-25,Marketing
USR-0018,CRS-0069,4,2025-07-28,56+,DataScience
USR-0004,CRS-0035,4,2022-08-29,18-25,Business
USR-0014,CRS-0042,2,2022-04-19,46-55,DataScience
USR-0008,CRS-0039,3,2024-05-07,18-25,DataScience
USR-0042,CRS-0039,3,2025-04-04,26-35,Design
USR-0044,CRS-0026,4,2022-04-28,36-45,Marketing
USR-0061,CRS-0001,3,2022-02-06,26-35,Marketing
USR-0007,CRS-0050,4,2024-03-18,56+,Marketing
USR-0051,CRS-0047,5,2025-01-24,36-45,Business
USR-0088,CRS-0005,5,2024-01-06,36-45,Marketing
USR-0026,CRS-0063,3,2023-02-12,36-45,Marketing
USR-0102,CRS-0032,2,2025-05-18,56+,Marketing
USR-0031,CRS-0008,3,2024-06-19,26-35,Business
USR-0072,CRS-0055,4,2025-04-09,18-25,DataScience
USR-0038,CRS-0035,4,2024-02-04,18-25,Business
USR-0091,CRS-0015,5,2023-02-17,18-25,Programming
USR-0095,CRS-0040,,2023-10-17,56+,Marketing
USR-0085,CRS-0066,5,2023-07-25,36-45,Programming
USR-0005,CRS-0063,,2023-09-22,18-25,Marketing
USR-0040,CRS-0040,3,2023-07-02,46-55,Design
USR-0045,CRS-0053,4,2024-11-26,26-35,Design
USR-0063,CRS-0022,5,2025-04-05,56+,Design
USR-0083,CRS-0066,4,2025-07-18,46-55,Programming
USR-0092,CRS-0059,3,2025-01-24,36-45,Marketing
USR-0038,CRS-0068,,2025-09-17,46-55,Programming
USR-0019,CRS-0063,2,2024-10-31,36-45,Marketing
USR-0031,CRS-0057,3,2024-06-23,46-55,DataScience
USR-0102,CRS-0057,5,2025-11-07,46-55,Marketing
USR-0044,CRS-0062,5,2025-07-21,46-55,Business
USR-0069,CRS-0006,3,2025-11-22,56+,DataScience
USR-0033,CRS-0006,4,2023-01-01,46-55,Marketing
USR-0045,CRS-0007,,2025-02-11,46-55,Marketing
USR-0086,CRS-0057,5,2025-05-26,56+,Programming
USR-0081,CRS-0054,2,2023-07-19,26-35,DataScience
USR-0047,CRS-0032,2,2023-09-15,36-45,Programming
USR-0041,CRS-0059,2,2023-02-25,56+,Design
USR-0061,CRS-0042,4,2024-01-18,46-55,Design
USR-0055,CRS-0066,1,2025-06-03,26-35,DataScience
USR-0071,CRS-0070,2,2022-02-23,36-45,DataScience
USR-0013,CRS-0062,3,2024-05-24,56+,DataScience
USR-0032,CRS-0023,,2022-04-13,56+,Design
USR-0098,CRS-0019,3,2022-07-28,18-25,Design
USR-0047,CRS-0020,,2025-01-25,18-25,Design
USR-0086,CRS-0007,5,2023-06-30,26-35,DataScience
USR-0035,CRS-0074,,2025-02-27,26-35,Marketing
USR-0048,CRS-0002,3,2025-10-26,26-35,DataScience
USR-0054,CRS-0001,2,2025-05-04,56+,Programming
USR-0039,CRS-0072,4,2023-03-08,46-55,DataScience
USR-0087,CRS-0010,4,2024-03-20,46-55,Design
USR-0031,CRS-0059,4,2025-04-25,56+,Programming
USR-0088,CRS-0074,4,2022-12-17,36-45,Marketing
USR-0081,CRS-0056,2,2025-04-16,18-25,Marketing
USR-0079,CRS-0001,3,2023-03-10,18-25,Marketing
USR-0016,CRS-0053,5,2023-01-11,46-55,Marketing
USR-0081,CRS-0046,4,2025-01-03,56+,Design
USR-0039,CRS-0044,3,2024-09-09,26-35,Design
USR-0086,CRS-0055,3,2022-11-10,26-35,Programming
USR-0076,CRS-0048,2,2023-12-22,56+,Business
USR-0087,CRS-0068,3,2023-03-23,56+,Business
USR-0089,CRS-0032,,2023-07-14,26-35,Design
USR-0036,CRS-0024,2,2023-08-27,36-45,Business
USR-0007,CRS-0019,4,2025-02-13,36-45,Design
USR-0100,CRS-0012,3,2022-09-20,36-45,Marketing
USR-0029,CRS-0001,4,2025-09-29,56+,Business
USR-0085,CRS-0052,3,2025-11-27,46-55,Marketing
USR-0020,CRS-0032,4,2024-12-18,18-25,Design
USR-0042,CRS-0014,1,2022-11-08,36-45,Marketing
USR-0047,CRS-0060,3,2025-02-08,26-35,Marketing
USR-0091,CRS-0062,5,2025-05-12,26-35,DataScience
USR-0004,CRS-0028,3,2024-04-29,18-25,Marketing
USR-0021,CRS-0030,3,2023-12-29,56+,Programming
USR-0039,CRS-0068,4,2022-02-14,36-45,Marketing
USR-0049,CRS-0004,3,2024-11-19,36-45,Programming
USR-0070,CRS-0025,4,2025-12-16,26-35,Programming
USR-0033,CRS-0043,4,2023-03-15,26-35,Marketing
USR-0051,CRS-0013,4,2023-11-14,56+,Business
USR-0005,CRS-0014,4,2025-05-10,18-25,Marketing
USR-0072,CRS-0016,4,2024-07-14,56+,Programming
USR-0103,CRS-0031,3,2022-10-07,26-35,Design
USR-0037,CRS-0020,4,2025-02-21,56+,Marketing
USR-0088,CRS-0014,3,2022-10-27,56+,Design
USR-0062,CRS-0042,4,2023-02-11,36-45,DataScience
USR-0013,CRS-0072,2,2024-09-25,18-25,Business
USR-0017,CRS-0023,4,2024-09-22,18-25,Programming
USR-0095,CRS-0041,3,2022-04-12,56+,Programming
USR-0037,CRS-0001,3,2022-10-03,18-25,Marketing
USR-0081,CRS-0034,4,2025-01-13,26-35,Design
USR-0024,CRS-0008,5,2024-03-10,36-45,Programming
USR-0032,CRS-0002,3,2025-11-05,56+,Marketing
USR-0048,CRS-0047,3,2025-07-10,36-45,Design
USR-0097,CRS-0045,3,2025-10-28,18-25,DataScience
USR-0063,CRS-0037,4,2023-07-08,56+,Programming
USR-0018,CRS-0003,2,2024-12-03,26-35,Business
USR-0021,CRS-0020,,2022-04-25,18-25,Programming
USR-0070,CRS-0050,3,2022-09-21,36-45,Marketing
USR-0044,CRS-0018,1,2023-05-05,18-25,Business
USR-0044,CRS-0066,5,2025-08-27,36-45,Marketing
USR-0006,CRS-0035,5,2025-07-10,46-55,Business
USR-0073,CRS-0047,3,2024-01-21,46-55,Marketing
USR-0065,CRS-0028,4,2023-08-21,18-25,Business
USR-0054,CRS-0052,5,2025-12-05,56+,Programming
USR-0037,CRS-0011,4,2024-06-08,46-55,Business
USR-0066,CRS-0003,2,2024-11-25,26-35,Marketing
USR-0016,CRS-0072,4,2023-05-22,18-25,Business
USR-0060,CRS-0043,4,2025-03-16,18-25,DataScience
USR-0073,CRS-0042,3,2023-07-25,26-35,Business
USR-0058,CRS-0035,4,2025-08-15,26-35,DataScience
USR-0069,CRS-0050,3,2025-05-31,36-45,Marketing
USR-0047,CRS-0015,,2025-07-11,56+,Design
USR-0043,CRS-0050,4,2022-09-01,18-25,Design
USR-0051,CRS-0049,4,2025-08-09,56+,Design
