UserId,ItemId,Rating,Timestamp,UserAgeGroup,ItemCategory
USR-0059,RST-0039,4,2024-03-10,26-35,Indian
USR-0024,RST-0018,3,2024-06-21,18-25,Asian
USR-0081,RST-0033,4,2023-08-26,36-45,American
USR-0064,RST-0004,5,2023-06-24,46-55,Italian
USR-0016,RST-0036,1,2024-12-10,46-55,Italian
USR-0088,RST-0033,2,2023-01-20,36-45,Indian
USR-0042,RST-0030,3,2024-11-27,36-45,Indian
USR-0090,RST-0036,3,2024-02-07,36-45,Asian
USR-0023,RST-0029,,2025-01-11,26-35,Italian
USR-0066,RST-0043,2,2025-11-04,56+,Italian
USR-0086,RST-0044,3,2024-11-02,26-35,Asian
USR-0019,RST-0028,3,2025-09-24,36-45,Asian
USR-0026,RST-0008,4,2024-01-23,26-35,Italian
USR-0022,RST-0029,4,2024-10-03,26-35,Asian
USR-0007,RST-0043,4,2023-08-27,36-45,Italian
USR-0026,RST-0034,3,2022-08-23,36-45,Mexican
USR-0056,RST-0032,1,2025-09-30,56+,American
USR-0078,RST-0029,5,2024-08-25,18-25,American
USR-0092,RST-0010,4,2023-02-27,56+,Indian
USR-0019,RST-0015,,2023-01-02,36-45,Asian
USR-0059,RST-0016,4,2025-11-09,18-25,Italian
USR-0037,RST-0035,2,2023-12-27,26-35,Asian
USR-0064,RST-0033,4,2022-01-28,46-55,Indian
USR-0050,RST-0024,4,2023-01-07,18-25,Mexican
USR-0094,RST-0043,,2023-07-20,56+,American
USR-0060,RST-0009,4,2023-07-29,46-55,Mexican
USR-0006,RST-0042,3,2022-06-24,36-45,Indian
USR-0020,RST-0015,3,2023-06-20,18-25,Indian
USR-0082,RST-0005,,2023-07-25,18-25,Mexican
USR-0089,RST-0042,3,2022-08-18,26-35,Italian
USR-0076,RST-0012,4,2022-09-13,18-25,Indian
USR-0014,RST-0010,3,2023-10-30,26-35,Mexican
USR-0047,RST-0035,2,2023-09-02,26-35,Mexican
USR-0041,RST-0019,4,2022-01-25,26-35,Italian
USR-0044,RST-0009,4,2025-05-02,18-25,Indian
USR-0028,RST-0023,5,2023-07-11,56+,Mexican
USR-0080,RST-0009,5,2022-10-07,46-55,Asian
USR-0006,RST-0003,4,2023-02-23,46-55,Italian
USR-0080,RST-0020,5,2025-01-18,46-55,Asian
USR-0094,RST-0018,3,2023-03-03,36-45,Asian
USR-0091,RST-0019,4,2023-05-15,18-25,Italian
USR-0072,RST-0001,,2023-03-14,46-55,Italian
USR-0095,RST-0014,2,2024-02-10,36-45,Mexican
USR-0047,RST-0044,2,2024-03-08,46-55,Italian
USR-0018,RST-0010,4,2025-03-16,56+,Indian
USR-0054,RST-0044,4,2022-05-30,56+,Indian
USR-0001,RST-0041,5,2025-06-15,36-45,Asian
USR-0073,RST-0044,4,2025-05-24,46-55,Mexican
USR-0066,RST-0002,5,2022-01-17,46-55,Italian
USR-0026,RST-0043,3,2024-10-08,26-35,Mexican
USR-0036,RST-0043,4,2023-09-13,56+,Mexican
USR-0029,RST-0046,4,2025-08-12,18-25,Asian
USR-0026,RST-0009,3,2025-12-26,56+,American
USR-0056,RST-0036,,2022-03-29,26-35,Mexican
USR-0039,RST-0027,3,2023-08-21,36-45,American
USR-0081,RST-0002,5,2025-04-25,56+,Indian
USR-0026,RST-0040,,2024-11-12,18-25,Asian
USR-0064,RST-0002,3,2023-08-27,18-25,American
USR-0041,RST-0019,3,2023-05-06,56+,Indian
USR-0027,RST-0027,4,2022-11-07,46-55,Asian
USR-0007,RST-0039,5,2025-08-10,46-55,Indian
USR-0001,RST-0007,5,2022-05-12,18-25,Mexican
USR-0088,RST-0023,4,2025-01-11,36-45,American
USR-0085,RST-0033,5,2023-05-24,56+,American
USR-0059,RST-0038,4,2023-04-17,46-55,American
USR-0027,RST-0001,3,2022-03-01,56+,Asian
USR-0060,RST-0029,3,2023-05-03,46-55,Italian
USR-0063,RST-0013,3,2022-09-08,46-55,Mexican
USR-0014,RST-0030,3,2024-03-23,26-35,Mexican
USR-0034,RST-0016,3,2022-10-07,18-25,Italian
USR-0012,RST-0041,4,2023-04-28,18-25,Asian
USR-0073,RST-0038,5,2022-01-01,36-45,American
USR-0043,RST-0045,3,2022-06-14,26-35,Mexican
USR-0023,RST-0021,3,2022-09-19,18-25,Asian
USR-0064,RST-0015,3,2023-01-11,18-25,Italian
USR-0036,RST-0011,4,2024-10-29,26-35,Italian
USR-0007,RST-0006,3,2024-06-28,36-45,Italian
USR-0042,RST-0045,5,2025-02-14,26-35,American
USR-0046,RST-0017,5,2022-08-16,56+,American
USR-0092,RST-0042,3,2022-01-28,36-45,Asian
USR-0012,RST-0004,3,2025-06-25,26-35,Italian
USR-0071,RST-0021,3,2025-11-23,46-55,Italian
USR-0052,RST-0042,1,2022-08-04,36-45,Italian
USR-0035,RST-0022,4,2025-05-15,56+,American
USR-0082,RST-0026,3,2022-09-01,36-45,Mexican
USR-0061,RST-0018,3,2022-08-12,36-45,Italian
USR-0063,RST-0044,5,2023-07-03,36-45,Mexican
USR-0037,RST-0013,3,2023-02-25,36-45,Mexican
USR-0003,RST-0013,3,2022-10-18,56+,Mexican
USR-0067,RST-0018,1,2024-01-04,36-45,Asian
USR-0019,RST-0019,2,2022-09-17,18-25,Asian
USR-0014,RST-0011,4,2024-01-12,26-35,Asian
USR-0027,RST-0004,,2022-04-09,26-35,Asian
USR-0066,RST-0044,5,2024-12-27,56+,Italian
USR-0052,RST-0029,3,2022-11-11,36-45,Asian
USR-0032,RST-0040,4,2022-07-08,36-45,Mexican
USR-0062,RST-0038,3,2025-01-21,26-35,Italian
USR-0041,RST-0024,4,2024-10-23,18-25,American
USR-0092,RST-0007,5,2025-07-15,46-55,American
USR-0010,RST-0004,3,2022-04-14,18-25,American
USR-0072,RST-0035,,2023-10-12,26-35,Indian
USR-0075,RST-0010,3,2024-07-31,18-25,Indian
USR-0011,RST-0032,5,2025-12-21,26-35,Mexican
USR-0003,RST-0046,4,2024-03-08,26-35,Indian
USR-0028,RST-0004,4,2024-12-06,46-55,Mexican
USR-0012,RST-0007,3,2025-06-11,36-45,American
USR-0014,RST-0035,4,2025-08-21,56+,Indian
USR-0005,RST-0028,5,2025-11-03,46-55,Mexican
USR-0022,RST-0009,4,2024-09-15,18-25,American
USR-0068,RST-0021,5,2024-05-20,46-55,American
USR-0081,RST-0019,5,2024-10-25,56+,Italian
USR-0034,RST-0037,3,2025-07-25,46-55,Italian
USR-0035,RST-0003,4,2023-04-19,18-25,Mexican
USR-0078,RST-0029,3,2024-02-16,18-25,American
USR-0015,RST-0015,4,2022-05-21,36-45,Asian
USR-0063,RST-0010,2,2024-06-14,46-55,Mexican
USR-0035,RST-0025,5,2023-07-19,56+,Indian
USR-0068,RST-0041,3,2024-08-07,18-25,American
USR-0018,RST-0024,2,2023-10-03,26-35,Italian
USR-0048,RST-0004,2,2025-09-10,56+,Italian
USR-0036,RST-0024,,2022-10-20,46-55,Italian
USR-0087,RST-0022,4,2022-03-30,36-45,Indian
USR-0073,RST-0022,3,2025-01-03,26-35,Mexican
USR-0046,RST-0046,3,2025-05-17,26-35,Asian
USR-0092,RST-0030,,2023-05-08,46-55,American
USR-0007,RST-0011,3,2024-07-11,36-45,Indian
USR-0078,RST-0038,3,2022-06-19,26-35,Asian
USR-0011,RST-0034,3,2023-09-20,56+,Mexican
USR-0045,RST-0013,2,2022-07-26,36-45,American
USR-0040,RST-0018,4,2025-02-01,18-25,Italian
USR-0055,RST-0039,3,2025-08-03,36-45,Indian
USR-0051,RST-0039,,2025-07-11,46-55,Indian
USR-0026,RST-0040,4,2023-07-01,26-35,American
USR-0031,RST-0045,3,2024-01-10,46-55,Italian
USR-0024,RST-0006,3,2024-11-06,18-25,Italian
USR-0007,RST-0028,3,2023-08-20,56+,Mexican
USR-0012,RST-0005,2,2025-11-27,26-35,American
USR-0072,RST-0039,3,2025-06-13,18-25,Asian
USR-0048,RST-0043,,2024-01-29,56+,American
USR-0059,RST-0037,3,2022-05-17,36-45,Indian
USR-0054,RST-0046,5,2022-06-07,18-25,Indian
USR-0046,RST-0032,3,2022-01-25,36-45,Indian
USR-0042,RST-0023,3,2024-02-06,18-25,Mexican
USR-0072,RST-0008,,2025-05-14,46-55,Italian
USR-0038,RST-0014,4,2025-04-11,26-35,Mexican
USR-0044,RST-0043,5,2024-08-12,46-55,Indian
USR-0091,RST-0031,4,2024-08-04,18-25,Mexican
USR-0068,RST-0017,3,2024-09-12,26-35,Italian
USR-0046,RST-0045,5,2025-06-22,36-45,Indian
USR-0027,RST-0027,4,2024-01-11,46-55,Italian
USR-0060,RST-0005,5,2023-11-21,36-45,American
USR-0060,RST-0038,3,2023-02-02,56+,Indian
USR-0054,RST-0003,3,2023-08-20,46-55,Italian
USR-0013,RST-0015,4,2025-08-16,18-25,American
USR-0068,RST-0003,,2025-12-08,56+,American
USR-0044,RST-0003,3,2023-09-10,46-55,Italian
USR-0021,RST-0003,,2025-07-28,36-45,Mexican
USR-0045,RST-0030,,2022-06-13,18-25,American
USR-0019,RST-0030,4,2025-09-04,26-35,Mexican
USR-0094,RST-0030,2,2025-04-12,46-55,Indian
USR-0081,RST-0009,4,2022-10-05,46-55,Asian
USR-0082,RST-0043,4,2025-06-13,26-35,Mexican
USR-0059,RST-0023,2,2025-08-12,18-25,Asian
USR-0074,RST-0027,,2022-01-09,56+,Indian
USR-0030,RST-0030,4,2024-05-15,46-55,American
USR-0026,RST-0018,4,2025-04-30,36-45,Italian
USR-0041,RST-0011,5,2023-10-25,18-25,Mexican
USR-0079,RST-0045,4,2025-12-06,56+,American
USR-0092,RST-0012,5,2025-11-22,26-35,Italian
USR-0042,RST-0041,3,2025-10-11,26-35,American
USR-0070,RST-0020,3,2022-06-12,36-45,Italian
USR-0094,RST-0045,4,2025-03-23,18-25,Italian
USR-0070,RST-0020,3,2022-10-20,26-35,American
USR-0078,RST-0008,3,2024-08-23,18-25,Indian
USR-0074,RST-0006,4,2024-08-07,46-55,Indian
USR-0010,RST-0027,,2023-04-15,36-45,Indian
USR-0030,RST-0013,4,2023-01-28,36-45,Asian
USR-0087,RST-0013,4,2022-03-13,46-55,Asian
USR-0054,RST-0027,3,2023-09-19,18-25,American
USR-0010,RST-0014,3,2024-05-18,46-55,Asian
USR-0031,RST-0018,4,2023-11-04,18-25,Asian
USR-0028,RST-0012,4,2022-05-17,56+,Italian
USR-0038,RST-0028,,2022-06-05,18-25,Mexican
USR-0016,RST-0006,4,2022-07-26,36-45,Indian
USR-0058,RST-0041,5,2024-05-04,36-45,Indian
USR-0049,RST-0010,3,2023-12-09,18-25,Italian
USR-0043,RST-0007,3,2025-11-09,36-45,Asian
USR-0042,RST-0007,3,2023-05-08,26-35,Italian
USR-0066,RST-0046,4,2024-07-26,26-35,Italian
USR-0079,RST-0014,4,2023-11-01,46-55,Asian
USR-0040,RST-0032,4,2023-12-13,18-25,Asian
USR-0086,RST-0004,3,2024-10-06,56+,Italian
USR-0001,RST-0025,3,2024-12-06,36-45,Indian
USR-0067,RST-0018,4,2023-05-06,18-25,Asian
USR-0053,RST-0045,3,2023-12-15,18-25,Italian
USR-0088,RST-0036,3,2023-10-16,26-35,Asian
USR-0038,RST-0046,4,2025-05-17,56+,Mexican
USR-0050,RST-0018,3,2023-01-01,18-25,Asian
USR-0069,RST-0001,4,2022-10-14,26-35,American
USR-0085,RST-0012,4,2023-05-13,46-55,Indian
USR-0058,RST-0045,4,2022-02-21,56+,American
USR-0077,RST-0034,3,2024-02-01,46-55,Indian
USR-0065,RST-0012,5,2023-02-06,46-55,Mexican
USR-0093,RST-0010,4,2022-03-30,36-45,American
USR-0031,RST-0030,,2022-03-19,36-45,Italian
USR-0068,RST-0020,3,2024-08-15,26-35,Mexican
USR-0015,RST-0001,4,2024-03-06,18-25,Italian
USR-0012,RST-0028,2,2025-12-08,56+,American
USR-0030,RST-0008,3,2022-03-13,18-25,American
USR-0047,RST-0015,3,2025-06-04,56+,Mexican
USR-0019,RST-0024,2,2024-07-11,56+,American
USR-0067,RST-0001,3,2023-07-07,18-25,Indian
USR-0032,RST-0011,4,2024-02-19,46-55,Mexican
USR-0096,RST-0016,,2023-07-30,56+,Italian
USR-0089,RST-0009,3,2022-12-27,46-55,Asian
USR-0068,RST-0010,5,2023-11-13,46-55,American
USR-0031,RST-0044,2,2024-09-14,36-45,Asian
USR-0040,RST-0004,2,2025-09-28,18-25,Italian
USR-0002,RST-0042,3,2025-07-14,26-35,Mexican
USR-0034,RST-0025,4,2025-01-08,18-25,American
USR-0015,RST-0029,3,2024-05-16,36-45,American
USR-0071,RST-0027,3,2025-05-15,36-45,Italian
USR-0084,RST-0019,5,2024-02-24,36-45,Italian
USR-0090,RST-0030,,2023-12-04,18-25,American
USR-0051,RST-0010,4,2024-10-19,26-35,Mexican
USR-0049,RST-0028,3,2023-08-09,36-45,Italian
USR-0061,RST-0044,3,2023-09-22,18-25,Asian
USR-0005,RST-0018,2,2025-04-25,46-55,Indian
USR-0082,RST-0030,3,2022-11-19,46-55,Indian
USR-0003,RST-0019,5,2024-08-26,36-45,Asian
USR-0013,RST-0012,4,2023-08-12,56+,Italian
USR-0078,RST-0039,,2025-01-20,36-45,Asian
USR-0035,RST-0014,4,2023-11-14,56+,Asian
USR-0002,RST-0002,4,2025-01-10,46-55,Asian
USR-0095,RST-0008,4,2023-09-03,46-55,Indian
USR-0061,RST-0001,3,2024-04-10,26-35,American
USR-0009,RST-0028,3,2023-01-20,26-35,Asian
USR-0036,RST-0033,3,2023-03-20,56+,Italian
USR-0051,RST-0012,4,2022-04-12,36-45,Asian
USR-0056,RST-0035,3,2024-09-21,18-25,Mexican
USR-0001,RST-0042,3,2025-02-06,36-45,American
USR-0065,RST-0037,3,2025-03-26,18-25,Italian
USR-0069,RST-0014,5,2024-10-15,56+,Asian
USR-0090,RST-0025,4,2023-03-12,36-45,Mexican
USR-0093,RST-0028,3,2024-03-09,18-25,Asian
USR-0031,RST-0009,5,2023-09-16,18-25,Mexican
USR-0017,RST-0032,4,2025-08-30,26-35,American
USR-0078,RST-0007,4,2025-05-27,18-25,Asian
USR-0015,RST-0004,5,2023-09-17,56+,Indian
USR-0088,RST-0025,4,2022-11-22,46-55,Mexican
USR-0064,RST-0020,4,2023-03-01,56+,Indian
USR-0017,RST-0032,3,2023-10-31,36-45,Italian
USR-0071,RST-0008,2,2025-03-03,26-35,Italian
USR-0050,RST-0043,4,2024-03-10,46-55,Italian
USR-0095,RST-0009,2,2025-10-10,26-35,Asian
USR-0088,RST-0034,3,2024-07-31,36-45,American
USR-0072,RST-0044,3,2025-07-05,46-55,Asian
USR-0094,RST-0028,5,2022-11-24,26-35,Mexican
USR-0015,RST-0037,4,2025-09-19,36-45,Italian
USR-0038,RST-0038,2,2023-03-09,36-45,Italian
USR-0015,RST-0021,4,2025-06-17,56+,Mexican
USR-0028,RST-0044,2,2022-04-08,18-25,Mexican
USR-0070,RST-0003,3,2025-06-18,46-55,Indian
USR-0095,RST-0029,,2022-10-29,18-25,Asian
USR-0016,RST-0022,,2023-04-06,36-45,Italian
USR-0087,RST-0036,,2022-07-30,46-55,Asian
USR-0085,RST-0018,3,2022-02-05,46-55,American
USR-0094,RST-0011,3,2023-09-24,18-25,American
USR-0036,RST-0001,5,2022-07-04,26-35,American
USR-0079,RST-0010,,2023-09-28,36-45,American
USR-0031,RST-0043,2,2023-07-26,36-45,Mexican
USR-0089,RST-0042,4,2024-07-28,36-45,Asian
USR-0036,RST-0007,2,2024-05-23,36-45,Italian
USR-0072,RST-0043,3,2025-11-19,36-45,Indian
USR-0033,RST-0024,3,2024-01-19,46-55,Indian
USR-0047,RST-0029,2,2024-07-31,46-55,American
USR-0011,RST-0026,3,2024-07-18,26-35,American
USR-0087,RST-0023,4,2025-10-25,46-55,American
USR-0039,RST-0031,2,2025-08-27,26-35,Indian
USR-0054,RST-0038,3,2022-06-14,56+,Mexican
USR-0048,RST-0046,3,2025-11-19,36-45,Indian
USR-0025,RST-0031,3,2025-10-29,18-25,American
USR-0094,RST-0010,5,2023-11-20,46-55,Indian
USR-0091,RST-0043,1,2023-05-16,18-25,Asian
USR-0077,RST-0040,4,2023-02-24,46-55,Indian
USR-0042,RST-0042,2,2025-04-06,56+,American
USR-0083,RST-0024,4,2023-09-01,26-35,Mexican
USR-0078,RST-0024,5,2024-09-01,26-35,Asian
USR-0071,RST-0023,,2023-08-07,46-55,Asian
USR-0057,RST-0006,,2023-07-13,18-25,Asian
USR-0017,RST-0022,4,2022-08-20,18-25,Mexican
USR-0001,RST-0001,3,2022-06-09,36-45,Italian
USR-0050,RST-0012,3,2022-03-26,46-55,Italian
USR-0024,RST-0022,2,2024-01-06,36-45,American
USR-0013,RST-0038,4,2024-06-11,26-35,Asian
USR-0025,RST-0035,4,2023-02-13,56+,Mexican
USR-0083,RST-0002,5,2023-08-25,46-55,Mexican
USR-0020,RST-0043,4,2023-02-19,26-35,American
USR-0027,RST-0026,5,2022-06-23,18-25,Indian
USR-0040,RST-0012,5,2024-06-12,36-45,American
USR-0054,RST-0041,4,2022-08-08,26-35,American
USR-0053,RST-0015,3,2022-07-12,56+,Indian
USR-0033,RST-0027,5,2022-08-29,56+,Italian
USR-0065,RST-0005,3,2022-06-13,26-35,Italian
USR-0029,RST-0020,3,2022-12-19,36-45,Indian
USR-0039,RST-0045,3,2023-12-15,18-25,Asian
USR-0048,RST-0026,4,2025-05-28,36-45,Mexican
USR-0067,RST-0008,,2024-06-25,26-35,American
USR-0017,RST-0010,,2022-12-24,46-55,Asian
USR-0055,RST-0007,5,2025-02-16,46-55,Mexican
USR-0068,RST-0036,5,2022-05-04,36-45,American
USR-0055,RST-0031,4,2024-11-18,46-55,Indian
USR-0096,RST-0020,,2023-07-01,18-25,American
USR-0078,RST-0036,3,2025-06-02,56+,Indian
USR-0064,RST-0030,1,2024-04-20,56+,Indian
USR-0054,RST-0016,5,2024-10-19,56+,Indian
USR-0079,RST-0046,3,2025-03-15,18-25,Italian
USR-0056,RST-0007,4,2025-07-17,56+,Mexican
USR-0009,RST-0041,4,2022-02-27,46-55,American
USR-0070,RST-0004,4,2025-01-25,46-55,American
USR-0020,RST-0035,5,2023-08-15,56+,Italian
USR-0010,RST-0021,5,2022-08-31,26-35,American
USR-0008,RST-0018,,2022-07-13,56+,Asian
USR-0050,RST-0008,5,2024-09-20,46-55,Italian
USR-0010,RST-0023,4,2022-01-14,36-45,Italian
USR-0014,RST-0004,5,2022-04-08,56+,Mexican
USR-0037,RST-0044,2,2024-06-10,26-35,Asian
USR-0062,RST-0008,3,2024-02-13,18-25,Italian
USR-0074,RST-0043,4,2023-08-17,56+,Asian
USR-0042,RST-0002,3,2023-11-24,46-55,Indian
USR-0047,RST-0042,3,2025-02-12,46-55,Mexican
USR-0057,RST-0013,3,2023-08-10,18-25,Italian
USR-0049,RST-0013,4,2022-08-16,18-25,Indian
USR-0017,RST-0007,5,2025-04-30,26-35,Mexican
USR-0054,RST-0021,4,2024-12-08,36-45,Italian
USR-0080,RST-0044,4,2024-01-04,56+,Mexican
USR-0031,RST-0011,5,2022-07-01,26-35,Italian
USR-0051,RST-0031,4,2025-01-09,56+,American
USR-0058,RST-0022,3,2024-10-01,36-45,Asian
USR-0027,RST-0031,4,2023-09-13,56+,Asian
USR-0051,RST-0045,4,2024-01-29,26-35,Asian
USR-0022,RST-0041,4,2024-07-04,46-55,Indian
USR-0091,RST-0006,3,2025-11-10,56+,Italian
USR-0058,RST-0034,4,2022-05-12,36-45,Mexican
USR-0020,RST-0010,4,2022-08-20,18-25,Indian
USR-0054,RST-0002,,2023-10-23,26-35,Indian
USR-0083,RST-0027,4,2023-12-08,26-35,Asian
USR-0068,RST-0019,3,2025-01-12,18-25,Italian
USR-0075,RST-0040,3,2025-09-09,46-55,Asian
USR-0051,RST-0030,4,2024-11-30,56+,Indian
USR-0027,RST-0004,2,2024-08-21,56+,American
USR-0056,RST-0002,,2023-11-16,26-35,Asian
USR-0082,RST-0036,4,2025-03-12,18-25,Mexican
USR-0036,RST-0030,4,2023-05-14,26-35,Asian
USR-0014,RST-0018,4,2023-01-02,18-25,American
USR-0043,RST-0007,4,2022-11-01,26-35,Asian
USR-0065,RST-0008,2,2022-03-12,56+,Italian
USR-0028,RST-0035,3,2022-10-17,56+,Asian
USR-0074,RST-0031,,2025-08-27,46-55,Italian
USR-0051,RST-0025,,2025-10-18,18-25,Asian
USR-0027,RST-0017,3,2025-02-14,56+,Indian
USR-0061,RST-0029,5,2022-06-15,36-45,American
USR-0082,RST-0046,4,2023-07-23,26-35,Italian
USR-0081,RST-0029,3,2025-09-30,46-55,Asian
USR-0026,RST-0045,,2025-02-20,18-25,Mexican
USR-0038,RST-0042,4,2022-06-03,18-25,American
USR-0016,RST-0016,4,2025-04-08,36-45,Italian
USR-0092,RST-0003,3,2023-07-23,36-45,Italian
USR-0010,RST-0046,4,2024-12-24,46-55,American
USR-0027,RST-0017,3,2023-07-20,36-45,Italian
USR-0042,RST-0006,1,2023-02-10,56+,Indian
USR-0015,RST-0042,3,2022-08-05,56+,Indian
USR-0044,RST-0014,1,2023-02-19,36-45,Indian
USR-0073,RST-0012,3,2022-10-30,26-35,Asian
USR-0002,RST-0041,3,2024-06-03,18-25,Italian
USR-0029,RST-0044,4,2022-04-21,36-45,Italian
USR-0088,RST-0024,3,2025-02-15,56+,Indian
USR-0030,RST-0002,4,2024-09-23,18-25,Italian
USR-0076,RST-0033,3,2025-01-01,46-55,American
USR-0067,RST-0045,3,2025-10-27,26-35,Italian
USR-0023,RST-0023,3,2022-01-27,18-25,Italian
USR-0076,RST-0007,4,2025-09-10,46-55,Italian
USR-0093,RST-0039,2,2022-04-16,56+,American
USR-0061,RST-0001,,2023-09-17,26-35,Asian
USR-0085,RST-0042,4,2024-05-29,18-25,Mexican
USR-0020,RST-0045,4,2025-12-20,56+,American
USR-0055,RST-0021,4,2022-03-17,26-35,Italian
USR-0080,RST-0013,3,2025-11-09,56+,Mexican
USR-0001,RST-0037,4,2025-06-22,56+,Italian
USR-0067,RST-0018,5,2024-09-11,18-25,Indian
USR-0036,RST-0034,3,2024-03-31,18-25,Indian
USR-0042,RST-0037,5,2023-04-03,36-45,Indian
USR-0017,RST-0026,3,2023-09-21,36-45,Indian
USR-0085,RST-0020,5,2022-11-23,18-25,Asian
USR-0056,RST-0037,3,2023-08-05,36-45,Italian
USR-0053,RST-0009,3,2022-01-06,46-55,American
USR-0014,RST-0036,3,2022-05-26,26-35,Asian
USR-0036,RST-0011,3,2024-05-03,18-25,Asian
USR-0027,RST-0031,4,2022-08-18,18-25,American
USR-0065,RST-0025,3,2023-06-17,36-45,Asian
USR-0083,RST-0031,5,2023-07-02,36-45,Indian
USR-0092,RST-0026,5,2025-02-26,18-25,Asian
USR-0076,RST-0045,,2025-02-21,18-25,Italian
USR-0062,RST-0003,2,2022-03-12,18-25,Italian
USR-0052,RST-0046,4,2025-02-09,18-25,Indian
USR-0092,RST-0039,4,2023-01-09,36-45,Indian
USR-0072,RST-0037,2,2023-01-23,56+,Indian
USR-0032,RST-0044,3,2023-05-31,46-55,Mexican
USR-0006,RST-0012,5,2025-09-29,18-25,American
USR-0049,RST-0016,5,2023-08-23,26-35,Mexican
USR-0081,RST-0001,3,2025-11-02,18-25,Asian
USR-0078,RST-0002,4,2024-09-15,46-55,Indian
USR-0032,RST-0021,5,2025-08-24,36-45,American
USR-0021,RST-0022,4,2023-07-06,56+,American
USR-0021,RST-0004,,2023-11-05,56+,Italian
USR-0049,RST-0017,3,2025-05-12,18-25,Mexican
USR-0061,RST-0034,,2023-05-15,46-55,American
USR-0023,RST-0002,4,2022-10-31,26-35,Mexican
USR-0064,RST-0042,1,2024-03-22,46-55,Italian
USR-0043,RST-0018,5,2024-12-15,36-45,Mexican
USR-0061,RST-0026,3,2022-12-29,26-35,Mexican
USR-0056,RST-0037,3,2025-11-20,18-25,American
USR-0084,RST-0035,4,2025-05-05,46-55,Italian
USR-0068,RST-0046,5,2022-02-22,46-55,Italian
USR-0053,RST-0007,3,2024-09-23,56+,Mexican
USR-0054,RST-0001,4,2025-07-03,36-45,American
USR-0019,RST-0027,5,2025-06-13,26-35,Italian
USR-0023,RST-0017,3,2024-07-10,46-55,Indian
USR-0057,RST-0028,2,2023-06-27,36-45,Asian
USR-0096,RST-0016,3,2025-04-09,18-25,Indian
USR-0057,RST-0027,2,2024-06-13,18-25,Indian
USR-0046,RST-0045,2,2022-04-22,56+,Mexican
USR-0074,RST-0045,4,2023-01-21,56+,Asian
USR-0050,RST-0023,3,2022-04-02,46-55,Asian
USR-0035,RST-0002,2,2024-03-19,36-45,Italian
USR-0027,RST-0010,2,2023-10-12,56+,Asian
USR-0091,RST-0018,3,2024-07-07,18-25,Asian
USR-0055,RST-0042,,2022-03-12,36-45,Asian
USR-0050,RST-0024,4,2025-11-30,56+,Mexican
USR-0048,RST-0031,5,2022-11-22,18-25,Indian
USR-0074,RST-0025,,2022-04-17,46-55,Mexican
